1060,1145587202,0,tax_rates,"2014-10-31 14:30:32",delete,"a:1:{s:7:""general"";s:1:""1"";}",failure,jordan.izsak,1,adminhtml_tax_rate_delete,"error: Tax rate cannot be removed. It exists in tax rule",68.72.70.2
1061,1145587202,0,tax_rates,"2014-10-31 14:30:32",view,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_tax_rate_edit,,68.72.70.2
1062,1145587202,0,tax_rates,"2014-10-31 14:30:59",save,"a:1:{s:7:""general"";s:1:""4"";}",success,jordan.izsak,1,adminhtml_tax_rate_save,,68.72.70.2
1063,1145587202,0,tax_rates,"2014-10-31 14:31:30",view,"a:1:{s:7:""general"";s:1:""3"";}",success,jordan.izsak,1,adminhtml_tax_rate_edit,,68.72.70.2
1064,1145587202,0,tax_rules,"2014-10-31 14:32:05",view,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_tax_rule_edit,,68.72.70.2
1065,1145587202,0,tax_rules,"2014-10-31 14:33:33",save,"a:1:{s:7:""general"";s:1:""1"";}",success,jordan.izsak,1,adminhtml_tax_rule_save,,68.72.70.2
1066,1145587202,0,adminhtml_system_config,"2014-10-31 14:38:25",view,"a:1:{s:7:""general"";s:7:""payment"";}",success,jordan.izsak,1,adminhtml_system_config_edit,,68.72.70.2
1067,1145587202,0,admin_login,"2014-10-31 15:29:12",login,"a:1:{s:7:""general"";N;}",failure,andrew.stayart,2,adminhtml_index_index,,68.72.70.2
1068,1145587202,0,admin_login,"2014-10-31 15:29:18",login,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_index_index,,68.72.70.2
1069,1145587202,0,catalog_attributes,"2014-10-31 16:13:08",view,"a:1:{s:7:""general"";s:3:""174"";}",success,andrew.stayart,2,adminhtml_catalog_product_attribute_edit,,68.72.70.2
1070,1145587202,0,catalog_products,"2014-10-31 16:15:01",view,"a:1:{s:7:""general"";s:5:""31844"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1071,1145587202,0,catalog_products,"2014-10-31 16:16:20",view,"a:1:{s:7:""general"";s:5:""31844"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1072,1145587202,0,catalog_products,"2014-10-31 16:29:31",view,"a:1:{s:7:""general"";s:5:""31841"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1073,1145587202,0,adminhtml_system_config,"2014-10-31 16:31:03",view,"a:1:{s:7:""general"";s:8:""checkout"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
1074,1145587202,0,cache_management,"2014-10-31 16:31:14",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
1075,1145587202,0,cache_management,"2014-10-31 16:31:16",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
1076,1145587202,0,cache_management,"2014-10-31 16:31:20",clean,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_cleanImages,,68.72.70.2
1077,1145587202,0,cache_management,"2014-10-31 16:31:21",clean,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_cleanMedia,,68.72.70.2
1078,1145587202,0,catalog_products,"2014-10-31 16:31:52",view,"a:1:{s:7:""general"";s:5:""37146"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1079,1145587202,0,catalog_products,"2014-10-31 16:49:27",view,"a:1:{s:7:""general"";s:5:""37146"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1080,1145587202,0,catalog_products,"2014-10-31 16:49:37",view,"a:1:{s:7:""general"";s:5:""21324"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1081,1145587202,0,catalog_products,"2014-10-31 16:51:10",view,"a:1:{s:7:""general"";s:5:""31842"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1082,1145587202,0,catalog_products,"2014-10-31 16:51:20",view,"a:1:{s:7:""general"";s:5:""31845"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1083,1145587202,0,catalog_products,"2014-10-31 16:53:30",view,"a:1:{s:7:""general"";s:5:""31842"";}",success,andrew.stayart,2,adminhtml_catalog_product_edit,,68.72.70.2
1084,214445858,0,adminhtml_system_config,"2014-10-31 18:00:11",view,"a:1:{s:7:""general"";s:3:""web"";}",success,bryan.bielefeldt,7,adminhtml_system_config_edit,,12.200.47.34
1085,214445858,0,adminhtml_system_config,"2014-10-31 18:01:05",view,"a:1:{s:7:""general"";s:6:""design"";}",success,bryan.bielefeldt,7,adminhtml_system_config_edit,,12.200.47.34
1086,214445858,0,adminhtml_system_config,"2014-10-31 18:01:07",view,"a:1:{s:7:""general"";s:8:""contacts"";}",success,bryan.bielefeldt,7,adminhtml_system_config_edit,,12.200.47.34
1087,214445858,0,adminhtml_system_config,"2014-10-31 18:01:18",view,"a:1:{s:7:""general"";s:3:""cms"";}",success,bryan.bielefeldt,7,adminhtml_system_config_edit,,12.200.47.34
1088,1145587202,0,admin_login,"2014-10-31 20:37:40",login,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_index_index,,68.72.70.2
1089,1145587202,0,adminhtml_system_config,"2014-10-31 20:37:52",view,"a:1:{s:7:""general"";s:7:""payment"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
1090,1145587202,0,adminhtml_system_config,"2014-10-31 21:21:19",view,"a:1:{s:7:""general"";s:8:""webforms"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
1091,1145587202,0,adminhtml_system_config,"2014-10-31 21:21:56",save,"a:1:{s:7:""general"";s:8:""webforms"";}",success,andrew.stayart,2,adminhtml_system_config_save,,68.72.70.2
1092,1145587202,0,cache_management,"2014-10-31 21:22:04",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
1093,1145587202,0,cache_management,"2014-10-31 21:22:07",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
1094,1145587202,0,adminhtml_system_config,"2014-10-31 21:25:32",view,"a:1:{s:7:""general"";s:8:""webforms"";}",success,andrew.stayart,2,adminhtml_system_config_edit,,68.72.70.2
1095,214445858,0,admin_login,"2014-11-03 13:37:18",login,"a:1:{s:7:""general"";N;}",success,bryan.bielefeldt,7,adminhtml_index_index,,12.200.47.34
1096,1145587202,0,admin_login,"2014-11-03 15:01:50",login,"a:1:{s:7:""general"";N;}",success,jordan.izsak,1,adminhtml_index_index,,68.72.70.2
1097,1145587202,0,admin_login,"2014-11-03 15:43:00",login,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_index_index,,68.72.70.2
1098,214445858,0,adminhtml_system_backups,"2014-11-03 15:57:13",create,"a:1:{s:7:""general"";s:34:""1415030116_snapshot_NOV31055AM.tgz"";}",success,bryan.bielefeldt,7,adminhtml_system_backup_create,,12.200.47.34
1099,1145587202,0,cache_management,"2014-11-03 17:33:42",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushAll,,68.72.70.2
1100,1145587202,0,cache_management,"2014-11-03 17:33:44",flush,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_flushSystem,,68.72.70.2
1101,1145587202,0,cache_management,"2014-11-03 17:33:47",clean,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_cleanImages,,68.72.70.2
1102,1145587202,0,cache_management,"2014-11-03 17:33:49",clean,"a:1:{s:7:""general"";N;}",success,andrew.stayart,2,adminhtml_cache_cleanMedia,,68.72.70.2
1103,1145587202,0,index_management,"2014-11-03 17:33:57",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,andrew.stayart,2,adminhtml_process_massReindex,,68.72.70.2
1104,214445858,0,cms_pages,"2014-11-03 20:49:05",save,"a:1:{s:7:""general"";s:2:""13"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1105,214445858,0,cms_pages,"2014-11-03 22:32:47",save,"a:1:{s:7:""general"";s:2:""13"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
1106,214445858,0,cms_pages,"2014-11-03 22:32:53",save,"a:1:{s:7:""general"";s:2:""13"";}",success,bryan.bielefeldt,7,adminhtml_cms_page_save,,12.200.47.34
